,gastruloid,V1,V2,scs.cpart,clust_C5F10,clust_C5A9,clust_C5B10,clust_C5C6,clust_C5G7,clust_C5H11,clust_C5H7,clust_C5H9
D1_298,C9D12,-7.89454433583372,7.46183157555561,1.0,,,,,,,,
D1_299,C9D12,-12.4387544467296,-3.97880355765083,2.0,,,,,,,,
D1_3,C9E10,6.614370156176139,-11.862464070349901,9.0,,,,,,,,
D1_30,C9E10,10.0338600583584,9.15883875253183,7.0,,,,,,,,
D1_300,C9D12,19.8731122606501,15.913046011447802,6.0,,,,,,,,
D1_303,C9D12,-38.5618086872098,2.04330708877399,4.0,,,,,,,,
D1_305,C9D12,-7.67669141149071,21.050816774365398,8.0,,,,,,,,
D1_307,C9D12,-2.86480866132949,4.40634800374671,1.0,,,,,,,,
D1_308,C9D12,11.607035833568402,3.0466206768747996,7.0,,,,,,,,
D1_309,C9D12,26.585795623747803,9.55403690561246,3.0,,,,,,,,
D1_310,C9D12,-1.6697125123721002,8.27030055442984,1.0,,,,,,,,
D1_311,C9D12,26.968938827087,8.724754328705501,6.0,,,,,,,,
D1_312,C9D12,0.179612711603179,4.33357039235135,3.0,,,,,,,,
D1_313,C9D12,21.249691341429997,13.271139482514998,6.0,,,,,,,,
D1_315,C9D12,14.561091970025199,15.666814249240101,11.0,,,,,,,,
D1_317,C9D12,21.585732021057503,9.50233859532865,6.0,,,,,,,,
D1_318,C9D12,-13.3832900568381,-0.9752441204137491,1.0,,,,,,,,
D1_32,C9E10,7.28972152011186,4.76833632176506,7.0,,,,,,,,
D1_320,C9D12,17.059589778922902,13.5456407899707,6.0,,,,,,,,
D1_321,C9D12,-12.3244866892616,0.34949812226254096,2.0,,,,,,,,
D1_325,C9D12,19.9891800634189,11.2576555025705,6.0,,,,,,,,
D1_326,C9D12,11.7792942491378,3.1511560263117797,7.0,,,,,,,,
D1_327,C9D12,13.8171752229212,19.558609498597,6.0,,,,,,,,
D1_328,C9D12,-15.1060868512565,-2.74102548863917,2.0,,,,,,,,
D1_33,C9E10,-9.560393198641199,0.904593011388731,1.0,,,,,,,,
D1_331,C9D12,0.70321869730626,-5.60237063049453,1.0,,,,,,,,
D1_332,C9D12,18.0712982875394,15.450601053631198,6.0,,,,,,,,
D1_334,C9D12,19.9965614273262,12.102627166385801,6.0,,,,,,,,
D1_335,C9D12,24.2846240291963,12.388820189892302,6.0,,,,,,,,
D1_336,C9D12,-35.080441190032204,3.72062582367808,4.0,,,,,,,,
D1_337,C9D12,18.7229401024135,5.6626153374776305,6.0,,,,,,,,
D1_341,C9D12,25.587468606969498,12.15088171471,6.0,,,,,,,,
D1_342,C9D12,15.817704276800301,14.9250951010385,6.0,,,,,,,,
D1_343,C9D12,-2.40832278053123,1.01641025482085,1.0,,,,,,,,
D1_344,C9D12,-9.69080626708385,0.8042072746342529,1.0,,,,,,,,
D1_346,C9D12,14.835637441268599,15.5641690456745,11.0,,,,,,,,
D1_348,C9D12,-12.016843659809899,-3.8585737655267502,2.0,,,,,,,,
D1_349,C9D12,23.5991031525313,13.07328000181,6.0,,,,,,,,
D1_35,C9E10,13.194845524129601,1.5249094155186498,7.0,,,,,,,,
D1_350,C9D12,20.1133232297532,12.199005022891901,6.0,,,,,,,,
D1_351,C9D12,-7.63631410521009,21.154436708253698,8.0,,,,,,,,
D1_352,C9D12,20.450293441752997,10.821363910390101,6.0,,,,,,,,
D1_354,C9D12,-7.2604334442140805,21.3220325312977,8.0,,,,,,,,
D1_355,C9D12,-13.4266809891168,-0.999470350677218,1.0,,,,,,,,
D1_36,C9E10,-3.62706228795918,1.60824012508284,1.0,,,,,,,,
D1_361,C9D12,-1.48198502674541,7.510796432912611,1.0,,,,,,,,
D1_362,C9D12,20.3496150030608,12.8801710135394,6.0,,,,,,,,
D1_363,C9D12,-7.6147757888482,21.1673852079602,8.0,,,,,,,,
D1_364,C9D12,14.637157557769498,9.28870483701925,7.0,,,,,,,,
D1_365,C9D12,23.9539477225302,13.098218327822002,6.0,,,,,,,,
D1_366,C9D12,20.1967099789148,10.5705437706341,6.0,,,,,,,,
D1_367,C9D12,22.706572302803696,11.0690299136707,6.0,,,,,,,,
D1_368,C9D12,25.753253091581502,12.7011928350885,6.0,,,,,,,,
D1_37,C9E10,26.9208292294909,8.50473472522418,6.0,,,,,,,,
D1_370,C9D12,-37.1495209115822,5.40418942937784,4.0,,,,,,,,
D1_371,C9D12,-14.193858649607598,1.0641148635927098,1.0,,,,,,,,
D1_372,C9D12,-38.848526101523,2.9736899955909,4.0,,,,,,,,
D1_373,C9D12,17.745543136892604,4.30074727321354,7.0,,,,,,,,
D1_374,C9D12,-35.49862912590971,6.0475560584569,4.0,,,,,,,,
D1_375,C9D12,5.54595253610297,-7.07559733844859,9.0,,,,,,,,
D1_376,C9D12,20.5144095484979,9.52265965737632,6.0,,,,,,,,
D1_377,C9D12,22.620730728977197,9.83480319728498,6.0,,,,,,,,
D1_379,C9D12,8.190843228418661,6.23922768243667,7.0,,,,,,,,
D1_380,C9D12,25.825350815508102,12.7421679146548,6.0,,,,,,,,
D1_4,C9E10,21.0396994249082,15.9661511016902,6.0,,,,,,,,
D1_42,C9E10,24.9463350667917,9.372494680421699,3.0,,,,,,,,
D1_45,C9E10,16.5710399750965,15.0796638969613,6.0,,,,,,,,
D1_47,C9E10,-9.044454567189712,0.637688322417823,1.0,,,,,,,,
D1_48,C9E10,20.647987435841,11.922815146598301,6.0,,,,,,,,
D1_49,C9E10,-35.523730944154295,3.6194944669751603,4.0,,,,,,,,
D1_51,C9E10,24.0913954072309,7.36497542283563,6.0,,,,,,,,
D1_52,C9E10,-36.8865367632409,4.61533552262971,4.0,,,,,,,,
D1_53,C9E10,1.2602093061481598,4.35059382740546,3.0,,,,,,,,
D1_54,C9E10,4.9517990097668605,-8.97810570990684,1.0,,,,,,,,
D1_55,C9E10,9.91649905669792,-1.17085838536538,7.0,,,,,,,,
D1_56,C9E10,13.352578654748699,4.46686163358431,7.0,,,,,,,,
D1_58,C9E10,-4.25047785016059,2.5013557768470203,1.0,,,,,,,,
D1_6,C9E10,-33.0447481739754,4.50268904041813,4.0,,,,,,,,
D1_63,C9E10,5.2902592454739805,3.1594359487623,9.0,,,,,,,,
D1_64,C9E10,-10.742256929411699,-20.0486566777628,5.0,,,,,,,,
D1_65,C9E10,-4.91038865646427,-3.61068924614771,2.0,,,,,,,,
D1_66,C9E10,-2.8152763823278497,1.02671272895715,1.0,,,,,,,,
D1_68,C9E10,-39.3965915013245,0.34803159686867996,4.0,,,,,,,,
D1_72,C9B8,-8.42190109512167,-9.64207250559024,2.0,,,,,,,,
D1_75,C9B8,-8.615191071870179,-1.7743892935888899,2.0,,,,,,,,
D1_77,C9B8,-11.3910226657386,-5.6242034161791095,2.0,,,,,,,,
D1_78,C9B8,9.84947262064648,-4.81556866277934,7.0,,,,,,,,
D1_79,C9B8,-39.0611086122019,1.09218212970942,4.0,,,,,,,,
D1_8,C9E10,-10.7716914321742,7.466621931761121,1.0,,,,,,,,
D1_83,C9B8,-3.30350429736869,5.38907088288094,1.0,,,,,,,,
D1_85,C9B8,-11.32001657216,-6.052330916881321,2.0,,,,,,,,
D1_87,C9B8,-9.30718811737472,-9.02885267359098,2.0,,,,,,,,
D1_88,C9B8,8.28661857568691,-2.84369029151861,3.0,,,,,,,,
D1_9,C9E10,-36.219891869348395,1.9753235943454799,4.0,,,,,,,,
D1_90,C9B8,-12.491925582667198,5.49166335466833,1.0,,,,,,,,
D1_91,C9B8,-12.8180944748527,-10.3152340787932,2.0,,,,,,,,
D1_93,C9B8,9.84227211824469,-6.925187422232139,9.0,,,,,,,,
D1_94,C9B8,-12.6343526729129,-13.060206962608301,2.0,,,,,,,,
D2_1,,,,,,,,,,,11.0,
D2_100,,,,,,,,,,,24.0,
D2_101,C5H7,-12.453076515442,-6.21216440116458,2.0,,,,,,,12.0,
D2_102,C5H7,-11.027899395647,-7.1504406935407605,2.0,,,,,,,32.0,
D2_103,C5H7,8.82853807182134,-2.3522907119675898,3.0,,,,,,,,
D2_104,C5H7,-13.4663273121245,-13.4232253326764,2.0,,,,,,,8.0,
D2_105,C5H7,16.830142897378,-1.44618254211236,6.0,,,,,,,29.0,
D2_106,C5H7,2.8605308911907597,-9.99980269799688,9.0,,,,,,,27.0,
D2_107,C5H7,-11.2222993975808,-11.3625548358722,2.0,,,,,,,,
D2_108,,,,,,,,,,,26.0,
D2_109,C5H7,-7.22246610423481,21.554345749696697,8.0,,,,,,,24.0,
D2_110,C5H7,10.9902145435447,-2.4553203482806096,3.0,,,,,,,5.0,
D2_111,C5H7,16.7910176063673,10.8014944182507,6.0,,,,,,,6.0,
D2_112,C5H7,-13.7908782503251,-18.3224729408492,10.0,,,,,,,13.0,
D2_113,C5H7,-12.6106605881143,-2.32392273693387,2.0,,,,,,,9.0,
D2_115,C5H7,-4.50321182206117,3.6036582885057,1.0,,,,,,,4.0,
D2_116,C5H7,-17.9325184677988,-3.7070505169519596,2.0,,,,,,,22.0,
D2_117,,,,,,,,,,,0.0,
D2_118,,,,,,,,,,,2.0,
D2_119,C5H7,-32.6949199114433,5.2906822753230704,4.0,,,,,,,,
D2_12,C5H7,-4.7973664869493,-4.686045556590259,3.0,,,,,,,9.0,
D2_120,,,,,,,,,,,12.0,
D2_121,C5H7,-32.5587514420333,5.87430251158403,4.0,,,,,,,2.0,
D2_122,,,,,,,,,,,1.0,
D2_123,,,,,,,,,,,5.0,
D2_124,,,,,,,,,,,25.0,
D2_125,C5H7,-5.69057760241282,-1.8597833883268002,1.0,,,,,,,,
D2_127,C5H7,-2.52417092699186,2.08770712393487,9.0,,,,,,,2.0,
D2_128,,,,,,,,,,,12.0,
D2_129,C5H7,-10.5344899216058,-11.2648981322056,2.0,,,,,,,29.0,
D2_13,C5H7,-13.820082521938,-12.6627952132268,2.0,,,,,,,6.0,
D2_130,,,,,,,,,,,9.0,
D2_131,,,,,,,,,,,19.0,
D2_132,C5H7,2.73098941500954,-7.488509027455231,9.0,,,,,,,4.0,
D2_133,,,,,,,,,,,14.0,
D2_135,C5H7,-11.463550245334499,-5.22072177712454,2.0,,,,,,,,
D2_136,C5H7,-33.3280747734798,2.3355426866409905,4.0,,,,,,,31.0,
D2_137,C5H7,-5.19577587205723,-7.320103102728599,2.0,,,,,,,9.0,
D2_138,C5H7,-9.681159977737618,-7.05502591741851,2.0,,,,,,,32.0,
D2_139,C5H7,-3.0716250368390297,-3.59839110350051,3.0,,,,,,,2.0,
D2_14,C5H7,6.650058144984929,-1.2531964721426,3.0,,,,,,,,
D2_140,C5H7,-10.1126465523667,-8.26308624552378,2.0,,,,,,,18.0,
D2_141,C5H7,-0.54622564176137,-1.18372924587323,9.0,,,,,,,2.0,
D2_142,C5H7,28.834469458206396,-2.61739320121247,7.0,,,,,,,21.0,
D2_143,C5H7,-13.573253437368699,-6.793031836575309,2.0,,,,,,,20.0,
D2_144,,,,,,,,,,,21.0,
D2_145,,,,,,,,,,,20.0,
D2_146,,,,,,,,,,,4.0,
D2_148,C5H7,7.87975726286233,-10.0646910380178,9.0,,,,,,,21.0,
D2_149,C5H7,9.01895816205702,-3.79457106047045,7.0,,,,,,,27.0,
D2_150,C5H7,-7.71096279433333,-7.3794216718925405,2.0,,,,,,,14.0,
D2_151,,,,,,,,,,,,0.0
D2_152,,,,,,,,,,,,1.0
D2_154,C5H9,-5.93124781214013,4.519176970819361,1.0,,,,,,,,2.0
D2_155,C5H9,-10.3475193607544,-8.425382484590079,2.0,,,,,,,,3.0
D2_156,C5H9,-3.51699636259013,4.059573128550491,1.0,,,,,,,,4.0
D2_157,C5H9,-8.288250082856429,-3.3894980975089597,2.0,,,,,,,,
D2_158,C5H9,8.8415952699785,-10.6654466861101,9.0,,,,,,,,5.0
D2_159,,,,,,,,,,,,4.0
D2_16,,,,,,,,,,,4.0,
D2_160,C5H9,9.224386572341759,-9.864444723786018,9.0,,,,,,,,6.0
D2_161,C5H9,-1.4058218611077198,3.84811576809834,1.0,,,,,,,,2.0
D2_162,C5H9,-12.210331504209499,1.3641510160631498,1.0,,,,,,,,
D2_163,C5H9,-3.89527784633325,-0.6853520631779979,1.0,,,,,,,,7.0
D2_164,C5H9,-13.6311929582848,-10.766363535288,2.0,,,,,,,,
D2_165,,,,,,,,,,,,8.0
D2_166,C5H9,-2.8281715341839804,6.32097437554004,1.0,,,,,,,,0.0
D2_167,C5H9,-10.9015419535113,-1.17128463964282,2.0,,,,,,,,9.0
D2_168,,,,,,,,,,,,10.0
D2_17,C5H7,-8.25041679277747,-3.98183815975848,2.0,,,,,,,,
D2_170,C5H9,-13.1236080264799,-3.53113752985798,2.0,,,,,,,,11.0
D2_171,C5H9,12.8547715345224,1.8035104684105199,7.0,,,,,,,,
D2_172,C5H9,-1.5087823267097398,7.451284786888831,1.0,,,,,,,,3.0
D2_173,C5H9,-9.352343221536529,-20.8023795984282,5.0,,,,,,,,12.0
D2_174,,,,,,,,,,,,13.0
D2_175,,,,,,,,,,,,14.0
D2_176,C5H9,3.8751876426669,-6.1378672733364805,1.0,,,,,,,,
D2_177,C5H9,-9.10029782874758,-21.4800654811936,5.0,,,,,,,,15.0
D2_178,,,,,,,,,,,,1.0
D2_179,,,,,,,,,,,,7.0
D2_18,,,,,,,,,,,3.0,
D2_180,,,,,,,,,,,,16.0
D2_181,C5H9,0.8604755310755141,1.8271402355355302,9.0,,,,,,,,5.0
D2_182,C5H9,-0.9314957557148829,0.49094005215075603,3.0,,,,,,,,17.0
D2_183,C5H9,-0.8482581477341891,-0.293697735549086,9.0,,,,,,,,9.0
D2_184,C5H9,-9.11697433965809,-7.371260875957151,2.0,,,,,,,,18.0
D2_185,,,,,,,,,,,,7.0
D2_186,,,,,,,,,,,,7.0
D2_187,C5H9,13.1822699577512,8.9235733445659,7.0,,,,,,,,4.0
D2_188,C5H9,9.60092763842084,5.95694724914266,7.0,,,,,,,,10.0
D2_189,C5H9,7.378075825287381,2.00834513523421,9.0,,,,,,,,19.0
D2_19,,,,,,,,,,,2.0,
D2_191,C5H9,-12.046701264230402,-3.39587077782765,2.0,,,,,,,,20.0
D2_192,C5H9,-0.7644597654846039,-1.00902905446087,9.0,,,,,,,,21.0
D2_193,C5H9,-36.6781569816254,5.72433706439378,4.0,,,,,,,,18.0
D2_194,C5H9,12.5791658796649,-1.1129486245623899,7.0,,,,,,,,14.0
D2_195,C5H9,-7.45133255615613,2.21821981906919,1.0,,,,,,,,4.0
D2_196,,,,,,,,,,,,1.0
D2_197,,,,,,,,,,,,13.0
D2_198,,,,,,,,,,,,22.0
D2_2,C5H7,5.69028622973839,-2.11350209869406,3.0,,,,,,,20.0,
D2_20,C5H7,5.849510204035361,-7.37320073915979,9.0,,,,,,,,
D2_200,C5H9,14.8904911918666,-5.63708104754336,7.0,,,,,,,,18.0
D2_201,C5H9,-32.1126248855302,3.9716155362948102,4.0,,,,,,,,23.0
D2_204,C5H9,-39.6592555440655,1.56067605085507,4.0,,,,,,,,24.0
D2_205,,,,,,,,,,,,8.0
D2_206,C5H9,16.334712025592697,0.24180667229086203,5.0,,,,,,,,1.0
D2_207,C5H9,7.546273825982679,-12.3416692591999,9.0,,,,,,,,13.0
D2_208,C5H9,16.0651521895529,15.890413810832,6.0,,,,,,,,25.0
D2_209,,,,,,,,,,,,12.0
D2_21,,,,,,,,,,,11.0,
D2_210,C5H9,-5.54213693000223,-3.26061815321035,2.0,,,,,,,,
D2_211,C5H9,6.59440423631612,-10.6638669476384,9.0,,,,,,,,8.0
D2_212,,,,,,,,,,,,13.0
D2_213,C5H9,9.35964698894704,1.61965258266671,7.0,,,,,,,,22.0
D2_214,C5H9,5.86204091580315,-0.9666991088147429,3.0,,,,,,,,1.0
D2_215,,,,,,,,,,,,16.0
D2_216,C5H9,-11.013829558180001,4.08218533753013,2.0,,,,,,,,22.0
D2_217,C5H9,14.619902935332698,15.6188058163835,6.0,,,,,,,,12.0
D2_218,C5H9,-9.90815003505074,-20.732726413345198,7.0,,,,,,,,26.0
D2_219,C5H9,-9.88275581957466,-9.10279924677385,2.0,,,,,,,,27.0
D2_22,C5H7,-11.11501619109,-13.581722161751802,5.0,,,,,,,18.0,
D2_220,C5H9,-7.00545230935513,3.70189132799073,1.0,,,,,,,,17.0
D2_221,C5H9,14.6758578139082,6.985254509788881,6.0,,,,,,,,24.0
D2_222,C5H9,12.3491438715906,0.9474825775862679,7.0,,,,,,,,14.0
D2_223,,,,,,,,,,,,8.0
D2_224,C5H9,-32.1265421175615,4.57007400891938,4.0,,,,,,,,28.0
D2_225,,,,,,,,,,,,11.0
D2_226,C5H9,-8.03796971996086,21.445825708847497,8.0,,,,,,,,10.0
D2_227,C5H9,-3.1020670231508,4.00536968073801,1.0,,,,,,,,15.0
D2_228,,,,,,,,,,,,16.0
D2_229,,,,,,,,,,,,4.0
D2_230,C5H9,-33.8698281038396,2.53659119011594,4.0,,,,,,,,1.0
D2_231,C5H9,-10.4043138232881,-0.8514905362690401,2.0,,,,,,,,23.0
D2_232,C5H9,9.450108754626,-7.184143807284549,9.0,,,,,,,,26.0
D2_233,C5H9,-8.69016581096765,-18.6457702712182,5.0,,,,,,,,1.0
D2_234,C5H9,5.43411934891899,-1.12942081081311,3.0,,,,,,,,25.0
D2_235,C5H9,14.675187045890999,-5.5974015497387,7.0,,,,,,,,21.0
D2_236,C5H9,15.7428484688938,0.39017992645752503,7.0,,,,,,,,6.0
D2_237,C5H9,-8.187674022473809,3.80540830337789,1.0,,,,,,,,26.0
D2_238,,,,,,,,,,,,27.0
D2_239,,,,,,,,,,,,7.0
D2_24,C5H7,-2.7439270016987205,1.15075392300383,9.0,,,,,,,30.0,
D2_240,C5H9,-3.2905520449799703,1.29927348090398,9.0,,,,,,,,6.0
D2_241,C5H9,-38.9599736857512,-0.20223854507223896,4.0,,,,,,,,16.0
D2_242,C5H9,15.710504410631302,10.7502892598759,6.0,,,,,,,,17.0
D2_243,,,,,,,,,,,,29.0
D2_244,C5H9,13.0450416541375,8.6582872405319,3.0,,,,,,,,13.0
D2_245,,,,,,,,,,,,19.0
D2_246,C5H9,19.7820325895581,0.568704799422189,3.0,,,,,,,,24.0
D2_247,,,,,,,,,,,,24.0
D2_248,C5H9,-4.99888821240193,-16.9823280000654,5.0,,,,,,,,17.0
D2_249,,,,,,,,,,,,23.0
D2_25,,,,,,,,,,,24.0,
D2_250,,,,,,,,,,,,20.0
D2_251,C5H9,-8.535109569507231,20.7871670999517,8.0,,,,,,,,9.0
D2_252,C5H9,-7.78926720063013,4.54281108321172,1.0,,,,,,,,11.0
D2_253,C5H9,-7.87055998045389,21.4101315106218,8.0,,,,,,,,13.0
D2_254,C5H9,12.000729328289198,0.6764465476675839,7.0,,,,,,,,9.0
D2_255,C5H9,-2.78845032894193,3.0087385810723,1.0,,,,,,,,26.0
D2_256,C5H9,-13.8444253697555,1.2282370995643601,1.0,,,,,,,,10.0
D2_257,C5H9,-32.5837289613825,2.6610597321738396,4.0,,,,,,,,7.0
D2_258,C5H9,-7.443289281750129,-6.03126798660141,2.0,,,,,,,,19.0
D2_259,C5H9,-2.49954297811102,7.0851687739991105,9.0,,,,,,,,24.0
D2_26,,,,,,,,,,,0.0,
D2_260,C5H9,-34.664433910461,3.7390425651038997,4.0,,,,,,,,23.0
D2_261,,,,,,,,,,,,29.0
D2_263,,,,,,,,,,,,11.0
D2_264,,,,,,,,,,,,29.0
D2_265,C5H9,9.868838540281551,1.6416847029747799,7.0,,,,,,,,
D2_266,,,,,,,,,,,,10.0
D2_267,C5H9,12.2456613112514,-3.7199395681606298,9.0,,,,,,,,7.0
D2_268,C5H9,11.6829352242502,-4.99813623314228,7.0,,,,,,,,19.0
D2_269,C5H9,6.5638900764337995,-11.9835604781391,9.0,,,,,,,,8.0
D2_27,,,,,,,,,,,27.0,
D2_270,,,,,,,,,,,,16.0
D2_271,,,,,,,,,,,,19.0
D2_272,C5H9,12.8162906885486,7.28443772023486,2.0,,,,,,,,29.0
D2_273,C5H9,15.937390216782301,5.02976180588148,7.0,,,,,,,,0.0
D2_274,,,,,,,,,,,,10.0
D2_275,,,,,,,,,,,,28.0
D2_276,C5H9,19.398263229835397,-0.5634012155513821,9.0,,,,,,,,3.0
D2_277,C5H9,-7.205713648189139,-20.546017196986,5.0,,,,,,,,17.0
D2_278,C5H9,-11.189472760887101,-3.0533917330113303,2.0,,,,,,,,9.0
D2_279,C5H9,2.3621267401708903,4.493225860621901,3.0,,,,,,,,25.0
D2_28,C5H7,-10.329413352712999,-22.0461020533847,5.0,,,,,,,15.0,
D2_280,C5H9,-34.3606974424546,6.276687225916571,4.0,,,,,,,,20.0
D2_281,,,,,,,,,,,,17.0
D2_282,C5H9,13.084911213884098,19.8093563709124,8.0,,,,,,,,11.0
D2_283,C5H9,16.929561152997902,-0.753793997617836,7.0,,,,,,,,24.0
D2_284,C5H9,-2.20393119073696,2.28871068735183,1.0,,,,,,,,6.0
D2_285,C5H9,-38.9546909685645,3.8786503072061,4.0,,,,,,,,13.0
D2_286,,,,,,,,,,,,9.0
D2_287,C5H9,-3.8458433415279902,-6.68791205521529,2.0,,,,,,,,9.0
D2_288,,,,,,,,,,,,28.0
D2_289,C5H9,-8.70917589110139,-21.518440203794604,5.0,,,,,,,,30.0
D2_29,C5H7,13.4462246508853,-0.344232905557888,9.0,,,,,,,29.0,
D2_291,C5H9,2.77362584510124,-6.81449922768903,9.0,,,,,,,,12.0
D2_292,,,,,,,,,,,,12.0
D2_293,,,,,,,,,,,,11.0
D2_294,C5H9,19.400767029085102,1.86205317447339,3.0,,,,,,,,21.0
D2_295,C5H9,8.91538066739539,2.88389919244946,7.0,,,,,,,,
D2_297,C5H9,-38.9910474551579,1.608706085973,4.0,,,,,,,,29.0
D2_298,C5H9,-36.699567185811205,3.90267326752423,4.0,,,,,,,,16.0
D2_299,C5H9,6.72613792851465,-11.956138519239,9.0,,,,,,,,12.0
D2_3,C5H7,3.58767658465487,-0.12583025496717998,3.0,,,,,,,28.0,
D2_30,,,,,,,,,,,28.0,
D2_300,C5H9,-3.98260933324971,-0.8225143808080541,3.0,,,,,,,,
D2_301,,,,,,,,,,,,10.0
D2_302,,,,,,,,,,,,16.0
D2_303,C5H9,-38.8913329729786,1.21812360109515,4.0,,,,,,,,1.0
D2_304,C5H9,6.5718962259420195,-11.1270721870786,9.0,,,,,,,,25.0
D2_305,C5H9,11.155955522047998,3.85850653940815,7.0,,,,,,,,8.0
D2_306,C5H9,8.915100215269259,3.31365000640391,7.0,,,,,,,,7.0
D2_307,C5H9,-3.2135258823000896,1.8005018452031498,9.0,,,,,,,,21.0
D2_308,,,,,,,,,,,,25.0
D2_309,C5H9,-34.6206900543219,4.18554286645105,4.0,,,,,,,,3.0
D2_31,C5H7,-10.2688080032295,-7.9528843333487105,2.0,,,,,,,17.0,
D2_310,C5H9,11.1960604310131,5.22393523632897,7.0,,,,,,,,22.0
D2_314,C5H9,9.69957288514747,-5.92237707538761,9.0,,,,,,,,1.0
D2_315,C5H9,-38.7423085383475,1.9380736147076698,4.0,,,,,,,,10.0
D2_316,C5H9,-9.16141394833449,-20.7837710931503,5.0,,,,,,,,0.0
D2_317,C5H9,21.0741834380942,3.4669714627149304,7.0,,,,,,,,26.0
D2_318,C5H9,-3.9650403051698704,5.42490711189476,1.0,,,,,,,,8.0
D2_319,C5H9,-7.73819161552781,1.4776524637813797,1.0,,,,,,,,3.0
D2_32,,,,,,,,,,,26.0,
D2_320,C5H9,-9.276303440323241,-20.6856707904968,5.0,,,,,,,,30.0
D2_321,C5H9,-3.34072145091767,-0.385949546507307,1.0,,,,,,,,19.0
D2_322,,,,,,,,,,,,28.0
D2_323,C5H9,16.282654447760102,3.7502301415132795,3.0,,,,,,,,1.0
D2_324,C5H9,15.461525397160699,-5.476983448480509,6.0,,,,,,,,22.0
D2_325,,,,,,,,,,,,18.0
D2_326,C5H9,14.6499822533017,-2.59274484906778,7.0,,,,,,,,0.0
D2_327,C5H9,-2.7844716514359997,3.18296808307427,1.0,,,,,,,,8.0
D2_328,C5H9,2.42424959123081,1.1014643818288798,3.0,,,,,,,,15.0
D2_329,C5H9,-1.4282043612816102,7.46744516380018,1.0,,,,,,,,21.0
D2_33,,,,,,,,,,,14.0,
D2_330,C5H9,-33.789437099763305,3.6201191494918903,4.0,,,,,,,,4.0
D2_331,C5H9,-12.4040392585457,3.69051807174397,1.0,,,,,,,,25.0
D2_332,C5H9,6.05065886804679,-9.58338647674351,9.0,,,,,,,,19.0
D2_333,,,,,,,,,,,,30.0
D2_334,C5H9,-16.7398881257431,-7.934395616278371,2.0,,,,,,,,8.0
D2_335,C5H9,-7.878027786375999,-19.1377072446326,5.0,,,,,,,,15.0
D2_336,C5H9,7.16490543000952,-3.64276965546213,7.0,,,,,,,,
D2_337,C5H9,-9.111274128156401,-9.073623888861961,2.0,,,,,,,,9.0
D2_338,C5H9,-15.496495637735,-3.8647697854754,2.0,,,,,,,,9.0
D2_339,C5H9,-3.4726193457633503,7.67189715900477,1.0,,,,,,,,27.0
D2_34,,,,,,,,,,,10.0,
D2_340,,,,,,,,,,,,9.0
D2_341,C5H9,13.6705868540206,1.73505777854646,6.0,,,,,,,,26.0
D2_342,C5H9,6.128804636241401,-10.2180773562547,9.0,,,,,,,,8.0
D2_343,C5H9,15.4532842440255,13.763695191601698,9.0,,,,,,,,11.0
D2_344,C5H9,-7.36054339655634,2.35345860077388,1.0,,,,,,,,10.0
D2_345,C5H9,6.7373723892255795,-10.301761111908599,9.0,,,,,,,,23.0
D2_346,C5H9,9.170212846793929,1.6537393347343798,7.0,,,,,,,,1.0
D2_347,C5H9,-13.817502024786698,-2.34190044430724,2.0,,,,,,,,19.0
D2_348,C5H9,11.403407118989902,-4.841244071364,7.0,,,,,,,,10.0
D2_349,C5H9,-5.7539254772132,-6.30641802174242,2.0,,,,,,,,28.0
D2_35,C5H7,-2.9046918499665297,5.39281661087772,1.0,,,,,,,22.0,
D2_350,C5H9,15.4808406708071,-1.38991746549449,7.0,,,,,,,,26.0
D2_351,C5H9,16.8897087684901,0.0255894444562266,7.0,,,,,,,,29.0
D2_352,C5H9,10.3558139632132,0.653667288213178,7.0,,,,,,,,15.0
D2_353,C5H9,13.66003060497,10.298711000439098,7.0,,,,,,,,10.0
D2_354,C5H9,-2.5601407369720697,3.6021869550782997,1.0,,,,,,,,11.0
D2_355,C5H9,-3.38267853174778,3.6538863642106096,1.0,,,,,,,,28.0
D2_356,C5H9,15.958267586926599,4.93755243067486,7.0,,,,,,,,26.0
D2_357,,,,,,,,,,,,19.0
D2_358,,,,,,,,,,,,23.0
D2_36,,,,,,,,,,,24.0,
D2_360,,,,,,,,,,,,23.0
D2_361,C5H9,8.97698138335223,2.70450359767075,7.0,,,,,,,,22.0
D2_362,C5H9,9.44964773577848,-6.29614418426585,9.0,,,,,,,,17.0
D2_363,,,,,,,,,,,,12.0
D2_364,C5H9,-5.16734320973957,-0.45044994538612,1.0,,,,,,,,11.0
D2_365,C5H9,7.09332605109438,-10.552903461644599,9.0,,,,,,,,21.0
D2_366,C5H9,-36.930933140921795,4.01955921879346,4.0,,,,,,,,10.0
D2_367,,,,,,,,,,,,11.0
D2_368,C5H9,14.8778137964461,-5.5198649337988694,7.0,,,,,,,,18.0
D2_369,C5H9,6.44738773937141,-11.3430609205949,9.0,,,,,,,,1.0
D2_37,,,,,,,,,,,13.0,
D2_370,C5H9,-7.045856356009259,3.3190035602432997,1.0,,,,,,,,23.0
D2_371,C5H9,5.82046275262969,-9.468068137614349,9.0,,,,,,,,16.0
D2_372,C5H9,4.97301690466243,-10.3253859322516,9.0,,,,,,,,9.0
D2_373,C5H9,16.907875871039902,1.1129398348883999,7.0,,,,,,,,14.0
